#{"t_start": 1753540296.9886963, "env_id": "None"}
r,l,t
-197.689947,115,5910.086403
-205.392037,113,5918.577373
-209.962898,115,5927.316699
-171.925591,96,5934.59728
-152.019759,94,5941.829834
-162.757898,92,5948.513257
-151.505974,92,5954.695558
-188.456755,101,5961.461671
-153.219418,94,5968.416657
-249.995688,123,5977.60674
-150.803071,98,5984.227618
-144.407694,94,5991.191693
-152.820165,92,5998.286841
-157.316102,100,6005.991078
-164.014556,94,6013.232557
-162.214344,92,6020.027149
-145.571506,95,6026.407835
-145.580966,92,6032.589118
-140.140873,92,6039.431009
-153.096143,94,6046.966065
-152.61021,93,6054.533696
-150.972277,93,6062.145108
-145.679109,92,6069.7339
-150.580457,94,6076.145239
-149.992209,97,6082.677252
-154.416807,98,6090.463819
-148.987377,93,6097.929837
-150.965604,92,6104.271597
-160.603757,93,6111.204164
-148.789647,97,6118.849941
-154.892947,95,6126.417227
-157.013664,92,6133.583841
-155.096523,96,6140.039152
-153.150273,94,6146.354183
-154.729407,93,6152.607914
-152.089568,95,6158.989925
-156.0923,98,6165.559449
-147.518329,96,6172.012815
-148.089019,93,6178.261686
-155.149842,101,6185.042351
-147.356409,97,6191.532904
-211.407932,99,6198.175982
-147.338926,97,6204.691051
-145.819619,95,6211.072328
-154.584416,95,6217.446836
-153.003918,100,6224.144053
-159.36917,97,6230.65936
-155.925443,94,6236.949677
-155.049221,97,6243.439904
-145.263124,99,6250.093701
-141.781004,96,6256.53627
-154.432314,98,6263.111427
-148.265136,93,6269.322952
-146.961797,100,6276.026403
-229.909277,109,6283.310931
-153.094157,94,6289.631844
-146.082791,99,6296.231415
-155.463969,96,6302.672977
-156.571492,97,6309.176773
-220.793713,104,6316.169786
-153.338605,96,6322.617583
-147.094259,98,6329.218049
-155.883731,99,6335.859939
-146.962004,92,6342.03572
-219.275497,103,6348.950177
-152.925995,92,6355.132033
-147.333762,94,6361.452804
-139.023879,93,6367.664399
-146.790755,92,6373.834443
-144.254955,92,6380.075556
-141.486175,93,6386.408938
-165.834982,110,6393.809491
-146.450603,92,6400.238907
-150.690168,95,6406.662115
-159.776106,95,6413.262252
